image,mask,center,split,test_group
data_C1/images_C1/711OLCV1_100H0002.jpg,data_C1/masks_C1/711OLCV1_100H0002_mask.jpg,C1,train,
data_C1/images_C1/711OLCV1_100H0006.jpg,data_C1/masks_C1/711OLCV1_100H0006_mask.jpg,C1,train,
data_C1/images_C1/718OLCV1_100H0002.jpg,data_C1/masks_C1/718OLCV1_100H0002_mask.jpg,C1,train,
data_C1/images_C1/726OLCV1_100H0006.jpg,data_C1/masks_C1/726OLCV1_100H0006_mask.jpg,C1,train,
data_C1/images_C1/729OLCV1_100H0002.jpg,data_C1/masks_C1/729OLCV1_100H0002_mask.jpg,C1,train,
data_C1/images_C1/731OLCV1_100H0008.jpg,data_C1/masks_C1/731OLCV1_100H0008_mask.jpg,C1,train,
data_C1/images_C1/732OLCV1_100H0012.jpg,data_C1/masks_C1/732OLCV1_100H0012_mask.jpg,C1,train,
data_C1/images_C1/732OLCV1_100H0016.jpg,data_C1/masks_C1/732OLCV1_100H0016_mask.jpg,C1,val,
data_C1/images_C1/732OLCV1_100H0026.jpg,data_C1/masks_C1/732OLCV1_100H0026_mask.jpg,C1,train,
data_C1/images_C1/732OLCV1_100H0036.jpg,data_C1/masks_C1/732OLCV1_100H0036_mask.jpg,C1,train,
data_C1/images_C1/742OLCV1_100H0008.jpg,data_C1/masks_C1/742OLCV1_100H0008_mask.jpg,C1,train,
data_C1/images_C1/779OLCV1_100H0004.jpg,data_C1/masks_C1/779OLCV1_100H0004_mask.jpg,C1,val,
data_C1/images_C1/779OLCV1_100H0006.jpg,data_C1/masks_C1/779OLCV1_100H0006_mask.jpg,C1,val,
data_C1/images_C1/848OLCV1_100H0002.jpg,data_C1/masks_C1/848OLCV1_100H0002_mask.jpg,C1,train,
data_C1/images_C1/864OLCV1_100H0004.jpg,data_C1/masks_C1/864OLCV1_100H0004_mask.jpg,C1,train,
data_C1/images_C1/883OLCV1_100H0014.jpg,data_C1/masks_C1/883OLCV1_100H0014_mask.jpg,C1,train,
data_C1/images_C1/887OLCV1_100H0002.jpg,data_C1/masks_C1/887OLCV1_100H0002_mask.jpg,C1,train,
data_C1/images_C1/896OLCV1_100H0044.jpg,data_C1/masks_C1/896OLCV1_100H0044_mask.jpg,C1,train,
data_C1/images_C1/906OLCV1_100H0002.jpg,data_C1/masks_C1/906OLCV1_100H0002_mask.jpg,C1,train,
data_C1/images_C1/906OLCV1_100H0008.jpg,data_C1/masks_C1/906OLCV1_100H0008_mask.jpg,C1,train,
data_C1/images_C1/906OLCV1_100H0010.jpg,data_C1/masks_C1/906OLCV1_100H0010_mask.jpg,C1,train,
data_C1/images_C1/925OLCV1_100H0006.jpg,data_C1/masks_C1/925OLCV1_100H0006_mask.jpg,C1,train,
data_C1/images_C1/925OLCV1_100H0014.jpg,data_C1/masks_C1/925OLCV1_100H0014_mask.jpg,C1,train,
data_C1/images_C1/925OLCV1_100S0011.jpg,data_C1/masks_C1/925OLCV1_100S0011_mask.jpg,C1,train,
data_C1/images_C1/940OLCV1_100H0004.jpg,data_C1/masks_C1/940OLCV1_100H0004_mask.jpg,C1,train,
data_C1/images_C1/958OLCV1_100H0002.jpg,data_C1/masks_C1/958OLCV1_100H0002_mask.jpg,C1,train,
data_C1/images_C1/962OLCV1_100H0004.jpg,data_C1/masks_C1/962OLCV1_100H0004_mask.jpg,C1,train,
data_C1/images_C1/963OLCV1_100H0006.jpg,data_C1/masks_C1/963OLCV1_100H0006_mask.jpg,C1,train,
data_C1/images_C1/975OLCV1_100H0014.jpg,data_C1/masks_C1/975OLCV1_100H0014_mask.jpg,C1,train,
data_C1/images_C1/983OLCV1_100S0005.jpg,data_C1/masks_C1/983OLCV1_100S0005_mask.jpg,C1,train,
data_C2/images_C2/EndoCV2021_001000.jpg,data_C2/masks_C2/EndoCV2021_001000_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001001.jpg,data_C2/masks_C2/EndoCV2021_001001_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001002.jpg,data_C2/masks_C2/EndoCV2021_001002_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001003.jpg,data_C2/masks_C2/EndoCV2021_001003_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001004.jpg,data_C2/masks_C2/EndoCV2021_001004_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001005.jpg,data_C2/masks_C2/EndoCV2021_001005_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001007.jpg,data_C2/masks_C2/EndoCV2021_001007_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001008.jpg,data_C2/masks_C2/EndoCV2021_001008_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001009.jpg,data_C2/masks_C2/EndoCV2021_001009_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001010.jpg,data_C2/masks_C2/EndoCV2021_001010_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001011.jpg,data_C2/masks_C2/EndoCV2021_001011_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001013.jpg,data_C2/masks_C2/EndoCV2021_001013_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001014.jpg,data_C2/masks_C2/EndoCV2021_001014_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001017.jpg,data_C2/masks_C2/EndoCV2021_001017_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001022.jpg,data_C2/masks_C2/EndoCV2021_001022_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001023.jpg,data_C2/masks_C2/EndoCV2021_001023_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001024.jpg,data_C2/masks_C2/EndoCV2021_001024_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001025.jpg,data_C2/masks_C2/EndoCV2021_001025_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001028.jpg,data_C2/masks_C2/EndoCV2021_001028_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001029.jpg,data_C2/masks_C2/EndoCV2021_001029_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001030.jpg,data_C2/masks_C2/EndoCV2021_001030_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001031.jpg,data_C2/masks_C2/EndoCV2021_001031_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001032.jpg,data_C2/masks_C2/EndoCV2021_001032_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001033.jpg,data_C2/masks_C2/EndoCV2021_001033_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001034.jpg,data_C2/masks_C2/EndoCV2021_001034_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001035.jpg,data_C2/masks_C2/EndoCV2021_001035_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001036.jpg,data_C2/masks_C2/EndoCV2021_001036_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001039.jpg,data_C2/masks_C2/EndoCV2021_001039_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001040.jpg,data_C2/masks_C2/EndoCV2021_001040_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001041.jpg,data_C2/masks_C2/EndoCV2021_001041_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001042.jpg,data_C2/masks_C2/EndoCV2021_001042_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001043.jpg,data_C2/masks_C2/EndoCV2021_001043_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001044.jpg,data_C2/masks_C2/EndoCV2021_001044_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001045.jpg,data_C2/masks_C2/EndoCV2021_001045_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001046.jpg,data_C2/masks_C2/EndoCV2021_001046_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001049.jpg,data_C2/masks_C2/EndoCV2021_001049_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001053.jpg,data_C2/masks_C2/EndoCV2021_001053_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001054.jpg,data_C2/masks_C2/EndoCV2021_001054_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001055.jpg,data_C2/masks_C2/EndoCV2021_001055_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001056.jpg,data_C2/masks_C2/EndoCV2021_001056_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001057.jpg,data_C2/masks_C2/EndoCV2021_001057_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001058.jpg,data_C2/masks_C2/EndoCV2021_001058_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001059.jpg,data_C2/masks_C2/EndoCV2021_001059_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001060.jpg,data_C2/masks_C2/EndoCV2021_001060_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001061.jpg,data_C2/masks_C2/EndoCV2021_001061_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001063.jpg,data_C2/masks_C2/EndoCV2021_001063_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001064.jpg,data_C2/masks_C2/EndoCV2021_001064_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001071.jpg,data_C2/masks_C2/EndoCV2021_001071_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001073.jpg,data_C2/masks_C2/EndoCV2021_001073_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001074.jpg,data_C2/masks_C2/EndoCV2021_001074_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001075.jpg,data_C2/masks_C2/EndoCV2021_001075_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001077.jpg,data_C2/masks_C2/EndoCV2021_001077_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001078.jpg,data_C2/masks_C2/EndoCV2021_001078_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001079.jpg,data_C2/masks_C2/EndoCV2021_001079_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001085.jpg,data_C2/masks_C2/EndoCV2021_001085_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001086.jpg,data_C2/masks_C2/EndoCV2021_001086_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001087.jpg,data_C2/masks_C2/EndoCV2021_001087_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001090.jpg,data_C2/masks_C2/EndoCV2021_001090_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001091.jpg,data_C2/masks_C2/EndoCV2021_001091_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001093.jpg,data_C2/masks_C2/EndoCV2021_001093_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001094.jpg,data_C2/masks_C2/EndoCV2021_001094_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001097.jpg,data_C2/masks_C2/EndoCV2021_001097_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001098.jpg,data_C2/masks_C2/EndoCV2021_001098_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001099.jpg,data_C2/masks_C2/EndoCV2021_001099_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001101.jpg,data_C2/masks_C2/EndoCV2021_001101_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001104.jpg,data_C2/masks_C2/EndoCV2021_001104_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001106.jpg,data_C2/masks_C2/EndoCV2021_001106_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001107.jpg,data_C2/masks_C2/EndoCV2021_001107_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001108.jpg,data_C2/masks_C2/EndoCV2021_001108_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001109.jpg,data_C2/masks_C2/EndoCV2021_001109_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001112.jpg,data_C2/masks_C2/EndoCV2021_001112_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001113.jpg,data_C2/masks_C2/EndoCV2021_001113_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001114.jpg,data_C2/masks_C2/EndoCV2021_001114_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001117.jpg,data_C2/masks_C2/EndoCV2021_001117_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001118.jpg,data_C2/masks_C2/EndoCV2021_001118_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001119.jpg,data_C2/masks_C2/EndoCV2021_001119_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001121.jpg,data_C2/masks_C2/EndoCV2021_001121_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001122.jpg,data_C2/masks_C2/EndoCV2021_001122_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001123.jpg,data_C2/masks_C2/EndoCV2021_001123_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001124.jpg,data_C2/masks_C2/EndoCV2021_001124_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001126.jpg,data_C2/masks_C2/EndoCV2021_001126_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001127.jpg,data_C2/masks_C2/EndoCV2021_001127_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001128.jpg,data_C2/masks_C2/EndoCV2021_001128_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001129.jpg,data_C2/masks_C2/EndoCV2021_001129_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001130.jpg,data_C2/masks_C2/EndoCV2021_001130_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001131.jpg,data_C2/masks_C2/EndoCV2021_001131_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001133.jpg,data_C2/masks_C2/EndoCV2021_001133_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001135.jpg,data_C2/masks_C2/EndoCV2021_001135_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001136.jpg,data_C2/masks_C2/EndoCV2021_001136_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001137.jpg,data_C2/masks_C2/EndoCV2021_001137_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001138.jpg,data_C2/masks_C2/EndoCV2021_001138_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001139.jpg,data_C2/masks_C2/EndoCV2021_001139_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001140.jpg,data_C2/masks_C2/EndoCV2021_001140_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001141.jpg,data_C2/masks_C2/EndoCV2021_001141_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001142.jpg,data_C2/masks_C2/EndoCV2021_001142_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001144.jpg,data_C2/masks_C2/EndoCV2021_001144_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001149.jpg,data_C2/masks_C2/EndoCV2021_001149_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001150.jpg,data_C2/masks_C2/EndoCV2021_001150_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001154.jpg,data_C2/masks_C2/EndoCV2021_001154_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001155.jpg,data_C2/masks_C2/EndoCV2021_001155_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001156.jpg,data_C2/masks_C2/EndoCV2021_001156_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001157.jpg,data_C2/masks_C2/EndoCV2021_001157_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001159.jpg,data_C2/masks_C2/EndoCV2021_001159_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001160.jpg,data_C2/masks_C2/EndoCV2021_001160_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001161.jpg,data_C2/masks_C2/EndoCV2021_001161_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001162.jpg,data_C2/masks_C2/EndoCV2021_001162_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001163.jpg,data_C2/masks_C2/EndoCV2021_001163_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001164.jpg,data_C2/masks_C2/EndoCV2021_001164_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001165.jpg,data_C2/masks_C2/EndoCV2021_001165_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001166.jpg,data_C2/masks_C2/EndoCV2021_001166_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001171.jpg,data_C2/masks_C2/EndoCV2021_001171_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001173.jpg,data_C2/masks_C2/EndoCV2021_001173_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001174.jpg,data_C2/masks_C2/EndoCV2021_001174_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001177.jpg,data_C2/masks_C2/EndoCV2021_001177_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001179.jpg,data_C2/masks_C2/EndoCV2021_001179_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001182.jpg,data_C2/masks_C2/EndoCV2021_001182_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001183.jpg,data_C2/masks_C2/EndoCV2021_001183_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001184.jpg,data_C2/masks_C2/EndoCV2021_001184_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001185.jpg,data_C2/masks_C2/EndoCV2021_001185_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001186.jpg,data_C2/masks_C2/EndoCV2021_001186_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001187.jpg,data_C2/masks_C2/EndoCV2021_001187_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001188.jpg,data_C2/masks_C2/EndoCV2021_001188_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001191.jpg,data_C2/masks_C2/EndoCV2021_001191_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001192.jpg,data_C2/masks_C2/EndoCV2021_001192_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001194.jpg,data_C2/masks_C2/EndoCV2021_001194_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001195.jpg,data_C2/masks_C2/EndoCV2021_001195_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001196.jpg,data_C2/masks_C2/EndoCV2021_001196_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001199.jpg,data_C2/masks_C2/EndoCV2021_001199_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001200.jpg,data_C2/masks_C2/EndoCV2021_001200_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001202.jpg,data_C2/masks_C2/EndoCV2021_001202_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001206.jpg,data_C2/masks_C2/EndoCV2021_001206_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001207.jpg,data_C2/masks_C2/EndoCV2021_001207_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001209.jpg,data_C2/masks_C2/EndoCV2021_001209_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001212.jpg,data_C2/masks_C2/EndoCV2021_001212_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001213.jpg,data_C2/masks_C2/EndoCV2021_001213_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001215.jpg,data_C2/masks_C2/EndoCV2021_001215_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001216.jpg,data_C2/masks_C2/EndoCV2021_001216_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001217.jpg,data_C2/masks_C2/EndoCV2021_001217_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001218.jpg,data_C2/masks_C2/EndoCV2021_001218_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001219.jpg,data_C2/masks_C2/EndoCV2021_001219_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001221.jpg,data_C2/masks_C2/EndoCV2021_001221_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001224.jpg,data_C2/masks_C2/EndoCV2021_001224_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001225.jpg,data_C2/masks_C2/EndoCV2021_001225_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001231.jpg,data_C2/masks_C2/EndoCV2021_001231_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001232.jpg,data_C2/masks_C2/EndoCV2021_001232_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001233.jpg,data_C2/masks_C2/EndoCV2021_001233_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001234.jpg,data_C2/masks_C2/EndoCV2021_001234_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001235.jpg,data_C2/masks_C2/EndoCV2021_001235_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001236.jpg,data_C2/masks_C2/EndoCV2021_001236_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001239.jpg,data_C2/masks_C2/EndoCV2021_001239_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001241.jpg,data_C2/masks_C2/EndoCV2021_001241_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001243.jpg,data_C2/masks_C2/EndoCV2021_001243_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001244.jpg,data_C2/masks_C2/EndoCV2021_001244_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001245.jpg,data_C2/masks_C2/EndoCV2021_001245_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001247.jpg,data_C2/masks_C2/EndoCV2021_001247_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001248.jpg,data_C2/masks_C2/EndoCV2021_001248_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001249.jpg,data_C2/masks_C2/EndoCV2021_001249_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001250.jpg,data_C2/masks_C2/EndoCV2021_001250_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001251.jpg,data_C2/masks_C2/EndoCV2021_001251_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001252.jpg,data_C2/masks_C2/EndoCV2021_001252_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001253.jpg,data_C2/masks_C2/EndoCV2021_001253_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001255.jpg,data_C2/masks_C2/EndoCV2021_001255_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001256.jpg,data_C2/masks_C2/EndoCV2021_001256_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001257.jpg,data_C2/masks_C2/EndoCV2021_001257_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001259.jpg,data_C2/masks_C2/EndoCV2021_001259_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001260.jpg,data_C2/masks_C2/EndoCV2021_001260_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001261.jpg,data_C2/masks_C2/EndoCV2021_001261_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001263.jpg,data_C2/masks_C2/EndoCV2021_001263_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001266.jpg,data_C2/masks_C2/EndoCV2021_001266_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001267.jpg,data_C2/masks_C2/EndoCV2021_001267_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001268.jpg,data_C2/masks_C2/EndoCV2021_001268_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001269.jpg,data_C2/masks_C2/EndoCV2021_001269_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001270.jpg,data_C2/masks_C2/EndoCV2021_001270_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001271.jpg,data_C2/masks_C2/EndoCV2021_001271_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001273.jpg,data_C2/masks_C2/EndoCV2021_001273_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001274.jpg,data_C2/masks_C2/EndoCV2021_001274_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001278.jpg,data_C2/masks_C2/EndoCV2021_001278_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001279.jpg,data_C2/masks_C2/EndoCV2021_001279_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001280.jpg,data_C2/masks_C2/EndoCV2021_001280_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001281.jpg,data_C2/masks_C2/EndoCV2021_001281_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001282.jpg,data_C2/masks_C2/EndoCV2021_001282_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001283.jpg,data_C2/masks_C2/EndoCV2021_001283_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001284.jpg,data_C2/masks_C2/EndoCV2021_001284_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001285.jpg,data_C2/masks_C2/EndoCV2021_001285_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001286.jpg,data_C2/masks_C2/EndoCV2021_001286_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001292.jpg,data_C2/masks_C2/EndoCV2021_001292_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001295.jpg,data_C2/masks_C2/EndoCV2021_001295_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001296.jpg,data_C2/masks_C2/EndoCV2021_001296_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001299.jpg,data_C2/masks_C2/EndoCV2021_001299_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001301.jpg,data_C2/masks_C2/EndoCV2021_001301_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001302.jpg,data_C2/masks_C2/EndoCV2021_001302_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001303.jpg,data_C2/masks_C2/EndoCV2021_001303_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001304.jpg,data_C2/masks_C2/EndoCV2021_001304_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001305.jpg,data_C2/masks_C2/EndoCV2021_001305_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001306.jpg,data_C2/masks_C2/EndoCV2021_001306_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001307.jpg,data_C2/masks_C2/EndoCV2021_001307_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001308.jpg,data_C2/masks_C2/EndoCV2021_001308_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001309.jpg,data_C2/masks_C2/EndoCV2021_001309_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001311.jpg,data_C2/masks_C2/EndoCV2021_001311_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001312.jpg,data_C2/masks_C2/EndoCV2021_001312_mask.jpg,C2,val,
data_C2/images_C2/EndoCV2021_001313.jpg,data_C2/masks_C2/EndoCV2021_001313_mask.jpg,C2,train,
data_C2/images_C2/EndoCV2021_001314.jpg,data_C2/masks_C2/EndoCV2021_001314_mask.jpg,C2,val,
